player_name,rounds_played_ct,rounds_played_t,awpy_rounds_ct,awpy_rounds_t,kills_ct,kills_t,deaths_ct,deaths_t,kpr_ct,kpr_t,dpr_ct,dpr_t,kdr_ct,kdr_t,survival_rate_ct,survival_rate_t,damage_ct,damage_t,awpy_damage_ct,awpy_damage_t,damage_taken_ct,damage_taken_t,damage_per_round_ct,damage_per_round_t,damage_taken_per_round_ct,damage_taken_per_round_t,damage_diff_per_round_ct,damage_diff_per_round_t,util_damage_ct,util_damage_t,util_damage_per_round_ct,util_damage_per_round_t,adr_ct,adr_t,kast_rounds_ct,kast_rounds_t,kast_ct,kast_t,impact_ct,impact_t,rating_ct,rating_t,assists_ct,assists_t,assists_per_round_ct,assists_per_round_t,flash_assists_ct,flash_assists_t,flash_assists_per_round_ct,flash_assists_per_round_t,trade_kills_ct,trade_kills_t,traded_deaths_ct,traded_deaths_t,trade_kill_rate_ct,trade_kill_rate_t,death_traded_rate_ct,death_traded_rate_t,trade_participation_ct,trade_participation_t,opening_kills_ct,opening_kills_t,opening_deaths_ct,opening_deaths_t,opening_kill_rate_ct,opening_kill_rate_t,opening_death_rate_ct,opening_death_rate_t,opening_duel_attempts_ct,opening_duel_attempts_t,opening_duel_success_ct,opening_duel_success_t,rounds_with_2k_ct,rounds_with_2k_t,rounds_with_3k_ct,rounds_with_3k_t,rounds_with_4k_ct,rounds_with_4k_t,rounds_with_5k_ct,rounds_with_5k_t,multi_kill_rounds_ct,multi_kill_rounds_t,multi_kill_rate_ct,multi_kill_rate_t,rifle_kills_ct,rifle_kills_t,awp_kills_ct,awp_kills_t,smg_kills_ct,smg_kills_t,pistol_kills_ct,pistol_kills_t,shotgun_kills_ct,shotgun_kills_t,scout_kills_ct,scout_kills_t,util_kills_ct,util_kills_t,rifle_kill_share_ct,rifle_kill_share_t,awp_kill_share_ct,awp_kill_share_t,grenades_thrown_ct,grenades_thrown_t,he_grenades_thrown_ct,he_grenades_thrown_t,flashbangs_thrown_ct,flashbangs_thrown_t,smokes_thrown_ct,smokes_thrown_t,fire_nades_thrown_ct,fire_nades_thrown_t,decoys_thrown_ct,decoys_thrown_t,grenades_per_round_ct,grenades_per_round_t,he_grenades_per_round_ct,he_grenades_per_round_t,flashbangs_per_round_ct,flashbangs_per_round_t,smokes_per_round_ct,smokes_per_round_t,fire_nades_per_round_ct,fire_nades_per_round_t,decoys_per_round_ct,decoys_per_round_t,rounds_played_total,pc1,pc2,cluster
kyxsan,104,125,104,125,57,72,60,86,0.5480769230769231,0.576,0.5769230769230769,0.688,0.95,0.8372093023255814,0.4230769230769231,0.312,8064.0,10849.0,6513.0,8673.0,8229.0,12260.0,77.53846153846153,86.792,79.125,98.08,-1.5865384615384617,-11.288,449.0,648.0,4.3173076923076925,5.184,62.625,69.384,75,81,72.11538461538461,64.8,0.7388461538461537,0.89752,0.9117360384615384,0.906866944,19,24,0.1826923076923076,0.192,1,3,0.0096153846153846,0.024,11,22,20,21,0.1929824561403508,0.3055555555555556,0.3333333333333333,0.2441860465116279,0.2980769230769231,0.344,10,5,9,15,0.175438596491228,0.0694444444444444,0.15,0.1744186046511628,19,20,0.5263157894736842,0.25,10,16,5,8,0,1,0,0,10,16,0.0961538461538461,0.128,45,48,0,0,5,8,6,14,0,0,0,0,1,2,0.7894736842105263,0.6666666666666666,0.0,0.0,283,398,39,27,69,127,107,160,68,82,0,2,2.7211538461538463,3.184,0.375,0.216,0.6634615384615384,1.016,1.0288461538461535,1.28,0.6538461538461539,0.656,0.0,0.016,229,3.0091719879654844,-3.387915387194712,0
latto,54,58,54,58,33,26,34,42,0.6111111111111112,0.4482758620689655,0.6296296296296297,0.7241379310344828,0.9705882352941176,0.6190476190476191,0.3703703703703703,0.2758620689655172,5543.0,4227.0,4453.0,3320.0,4601.0,5884.0,102.64814814814817,72.87931034482759,85.20370370370371,101.44827586206895,17.444444444444443,-28.56896551724138,755.0,168.0,13.98148148148148,2.896551724137931,82.46296296296296,57.241379310344826,43,40,79.62962962962963,68.96551724137932,1.0161111111111112,0.6317241379310343,1.1153011851851853,0.7576622068965516,16,12,0.2962962962962963,0.2068965517241379,4,1,0.074074074074074,0.0172413793103448,9,11,4,11,0.2727272727272727,0.4230769230769231,0.1176470588235294,0.2619047619047619,0.2407407407407407,0.3793103448275862,7,2,5,7,0.2121212121212121,0.0769230769230769,0.1470588235294117,0.1666666666666666,12,9,0.5833333333333334,0.2222222222222222,8,3,1,0,0,0,0,0,8,3,0.1481481481481481,0.0517241379310344,21,17,0,0,1,1,9,8,0,0,0,0,1,0,0.6363636363636364,0.6538461538461539,0.0,0.0,129,125,39,15,29,36,30,37,31,37,0,0,2.388888888888889,2.155172413793104,0.7222222222222222,0.2586206896551724,0.5370370370370371,0.6206896551724138,0.5555555555555556,0.6379310344827587,0.5740740740740741,0.6379310344827587,0.0,0.0,112,-5.019770366078999,-0.9925142000555912,1
m0NESY,104,125,104,125,98,100,57,84,0.9423076923076924,0.8,0.5480769230769231,0.672,1.719298245614035,1.1904761904761905,0.4519230769230769,0.328,14864.0,15282.0,10736.0,9914.0,8471.0,12131.0,142.92307692307693,122.256,81.45192307692308,97.048,61.47115384615385,25.208,529.0,296.0,5.086538461538462,2.368,103.23076923076924,79.312,86,97,82.6923076923077,77.6,1.6940384615384614,1.38136,1.5338115,1.229968192,24,26,0.2307692307692307,0.208,5,9,0.048076923076923,0.072,13,30,17,23,0.1326530612244898,0.3,0.2982456140350877,0.2738095238095238,0.2884615384615384,0.424,26,22,5,8,0.2653061224489796,0.22,0.087719298245614,0.0952380952380952,31,30,0.8387096774193549,0.7333333333333333,30,27,5,7,1,0,0,0,30,27,0.2884615384615384,0.216,20,43,61,39,0,0,13,17,0,0,2,0,1,0,0.2040816326530612,0.43,0.6224489795918368,0.39,175,267,42,18,45,125,46,69,42,54,0,1,1.6826923076923077,2.136,0.4038461538461538,0.144,0.4326923076923077,1.0,0.4423076923076923,0.552,0.4038461538461538,0.432,0.0,0.008,229,8.311927056653419,8.868988805148739,2
magixx,166,154,166,154,107,89,88,105,0.6445783132530121,0.577922077922078,0.5301204819277109,0.6818181818181818,1.2159090909090908,0.8476190476190476,0.4698795180722891,0.3181818181818182,15472.0,12376.0,12743.0,9830.0,13104.0,16092.0,93.20481927710844,80.36363636363636,78.93975903614458,104.49350649350647,14.265060240963855,-24.12987012987013,1900.0,490.0,11.44578313253012,3.1818181818181817,76.76506024096386,63.83116883116883,128,115,77.10843373493977,74.67532467532467,1.088734939759036,0.930064935064935,1.1415599759036146,0.9634114025974024,42,40,0.253012048192771,0.2597402597402597,4,14,0.0240963855421686,0.0909090909090909,16,25,20,32,0.1495327102803738,0.2808988764044944,0.2272727272727272,0.3047619047619048,0.216867469879518,0.3701298701298701,15,9,5,14,0.1401869158878504,0.1011235955056179,0.0568181818181818,0.1333333333333333,20,23,0.75,0.391304347826087,21,20,9,3,0,1,0,0,21,20,0.1265060240963855,0.1298701298701298,70,56,1,2,13,11,18,19,0,0,0,0,4,1,0.6542056074766355,0.6292134831460674,0.0093457943925233,0.0224719101123595,440,538,119,36,78,191,129,208,114,103,0,0,2.6506024096385543,3.493506493506493,0.7168674698795181,0.2337662337662337,0.4698795180722891,1.2402597402597402,0.7771084337349398,1.3506493506493509,0.6867469879518072,0.6688311688311688,0.0,0.0,320,10.684321308576106,-3.0206365567710383,0
makazze,117,129,117,129,95,95,70,98,0.811965811965812,0.7364341085271318,0.5982905982905983,0.7596899224806202,1.3571428571428572,0.9693877551020408,0.4017094017094017,0.2403100775193798,12739.0,13083.0,9848.0,10281.0,10790.0,14530.0,108.88034188034187,101.4186046511628,92.22222222222224,112.63565891472868,16.65811965811966,-11.217054263565892,625.0,471.0,5.3418803418803416,3.651162790697674,84.17094017094017,79.69767441860465,89,98,76.06837606837607,75.96899224806202,1.451880341880342,1.2432558139534886,1.3024612307692307,1.1171622945736437,33,26,0.282051282051282,0.2015503875968992,1,2,0.0085470085470085,0.0155038759689922,17,27,18,33,0.1789473684210526,0.2842105263157894,0.2571428571428571,0.336734693877551,0.2991452991452991,0.4651162790697674,17,19,10,26,0.1789473684210526,0.2,0.1428571428571428,0.2653061224489796,27,45,0.6296296296296297,0.4222222222222222,25,20,8,6,4,1,0,0,25,20,0.2136752136752136,0.1550387596899224,66,75,1,0,7,4,18,13,0,0,1,0,1,0,0.6947368421052632,0.7894736842105263,0.0105263157894736,0.0,267,267,83,59,67,69,59,69,57,70,1,0,2.282051282051282,2.069767441860465,0.7094017094017094,0.4573643410852713,0.5726495726495726,0.5348837209302325,0.5042735042735043,0.5348837209302325,0.4871794871794871,0.5426356589147286,0.0085470085470085,0.0,246,8.095583479736348,-2.57421383270239,0
malbsMd,42,44,42,44,36,19,32,38,0.8571428571428571,0.4318181818181818,0.7619047619047619,0.8636363636363636,1.125,0.5,0.238095238095238,0.1363636363636363,4608.0,3102.0,3524.0,2639.0,3977.0,4809.0,109.71428571428572,70.5,94.6904761904762,109.29545454545456,15.023809523809524,-38.79545454545455,157.0,177.0,3.738095238095238,4.0227272727272725,83.9047619047619,59.97727272727273,29,27,69.04761904761905,61.36363636363637,1.4757142857142855,0.6325,1.1830632380952375,0.6711903636363635,6,7,0.1428571428571428,0.1590909090909091,0,0,0.0,0.0,6,2,7,11,0.1666666666666666,0.1052631578947368,0.21875,0.2894736842105263,0.3095238095238095,0.2954545454545454,6,7,1,9,0.1666666666666666,0.3684210526315789,0.03125,0.2368421052631578,7,16,0.8571428571428571,0.4375,8,4,3,0,0,0,0,0,8,4,0.1904761904761904,0.0909090909090909,24,16,0,0,3,0,8,2,0,0,0,0,0,0,0.6666666666666666,0.8421052631578947,0.0,0.0,87,64,21,4,16,20,25,20,24,20,1,0,2.071428571428572,1.4545454545454546,0.5,0.0909090909090909,0.3809523809523809,0.4545454545454545,0.5952380952380952,0.4545454545454545,0.5714285714285714,0.4545454545454545,0.0238095238095238,0.0,86,-7.3362580212494874,-0.657967309757962,1
mezii,176,155,176,155,110,89,98,105,0.625,0.5741935483870968,0.5568181818181818,0.6774193548387096,1.1224489795918366,0.8476190476190476,0.4431818181818182,0.3225806451612903,15025.0,12251.0,12357.0,9122.0,13611.0,15462.0,85.36931818181819,79.03870967741935,77.33522727272727,99.7548387096774,8.034090909090908,-20.716129032258063,1335.0,717.0,7.585227272727272,4.625806451612903,70.21022727272727,58.851612903225806,146,111,82.95454545454545,71.61290322580645,1.038181818181818,0.8916129032258063,1.1629067272727271,0.9264860645161288,49,29,0.2784090909090909,0.1870967741935484,4,4,0.0227272727272727,0.0258064516129032,20,24,28,24,0.1818181818181818,0.2696629213483146,0.2857142857142857,0.2285714285714285,0.2727272727272727,0.3096774193548387,11,8,8,16,0.1,0.0898876404494382,0.0816326530612244,0.1523809523809524,19,24,0.5789473684210527,0.3333333333333333,23,20,5,4,0,0,0,0,23,20,0.1306818181818181,0.1290322580645161,80,68,0,0,5,1,20,16,0,0,1,2,2,0,0.7272727272727273,0.7640449438202247,0.0,0.0,407,395,93,22,93,136,103,139,118,98,0,0,2.3125,2.548387096774193,0.5284090909090909,0.1419354838709677,0.5284090909090909,0.8774193548387097,0.5852272727272727,0.896774193548387,0.6704545454545454,0.632258064516129,0.0,0.0,331,8.519194486251248,-2.7050484000403165,0
misutaaa,63,55,63,55,37,38,52,43,0.5873015873015873,0.6909090909090909,0.8253968253968254,0.7818181818181819,0.7115384615384616,0.8837209302325582,0.1746031746031746,0.2181818181818181,5509.0,4691.0,4806.0,3527.0,7550.0,5862.0,87.44444444444444,85.2909090909091,119.84126984126983,106.58181818181818,-32.3968253968254,-21.29090909090909,337.0,262.0,5.349206349206349,4.763636363636364,76.28571428571429,64.12727272727273,39,45,61.90476190476191,81.81818181818181,0.9076190476190475,1.1605454545454543,0.8294650158730159,1.0795650181818182,10,11,0.1587301587301587,0.2,0,2,0.0,0.0363636363636363,7,14,8,18,0.1891891891891892,0.3684210526315789,0.1538461538461538,0.4186046511627907,0.238095238095238,0.5818181818181818,6,5,7,4,0.1621621621621621,0.131578947368421,0.1346153846153846,0.0930232558139534,13,9,0.4615384615384615,0.5555555555555556,8,8,3,2,0,0,0,0,8,8,0.1269841269841269,0.1454545454545454,25,28,0,0,4,0,7,8,0,0,0,0,1,1,0.6756756756756757,0.7368421052631579,0.0,0.0,123,82,32,17,23,25,34,16,34,24,0,0,1.9523809523809523,1.490909090909091,0.5079365079365079,0.3090909090909091,0.365079365079365,0.4545454545454545,0.5396825396825397,0.2909090909090909,0.5396825396825397,0.4363636363636363,0.0,0.0,118,-4.998100866993278,-1.5909208497126037,1
mizu,62,76,62,76,52,54,41,50,0.8387096774193549,0.7105263157894737,0.6612903225806451,0.6578947368421053,1.2682926829268293,1.08,0.3387096774193548,0.3421052631578947,6929.0,7461.0,5680.0,6019.0,5948.0,7116.0,111.75806451612904,98.17105263157896,95.93548387096774,93.63157894736842,15.82258064516129,4.539473684210527,211.0,362.0,3.403225806451613,4.7631578947368425,91.61290322580643,79.19736842105263,45,50,72.58064516129032,65.78947368421052,1.4712903225806448,1.1973684210526316,1.2676949032258067,1.0809684210526316,14,17,0.2258064516129032,0.2236842105263158,1,1,0.0161290322580645,0.0131578947368421,13,16,11,9,0.25,0.2962962962962963,0.2682926829268293,0.18,0.3870967741935484,0.3289473684210526,6,8,7,6,0.1153846153846153,0.1481481481481481,0.1707317073170731,0.12,13,14,0.4615384615384615,0.5714285714285714,13,14,3,9,3,0,0,0,13,14,0.2096774193548387,0.1842105263157894,37,37,0,3,2,0,13,11,0,0,0,0,0,2,0.7115384615384616,0.6851851851851852,0.0,0.0555555555555555,130,131,36,14,24,50,33,35,37,32,0,0,2.096774193548387,1.7236842105263157,0.5806451612903226,0.1842105263157894,0.3870967741935484,0.6578947368421053,0.532258064516129,0.4605263157894737,0.5967741935483871,0.4210526315789473,0.0,0.0,138,-0.6021543716252468,1.3084769834069219,1
molodoy,120,112,120,112,83,66,65,81,0.6916666666666667,0.5892857142857143,0.5416666666666666,0.7232142857142857,1.2769230769230768,0.8148148148148148,0.4583333333333333,0.2767857142857143,13346.0,10251.0,7847.0,7565.0,10359.0,11379.0,111.21666666666668,91.52678571428572,86.325,101.59821428571428,24.891666666666666,-10.071428571428571,364.0,432.0,3.033333333333333,3.857142857142857,65.39166666666667,67.54464285714286,92,75,76.66666666666667,66.96428571428571,1.1507499999999995,0.9498214285714284,1.1603012333333331,0.9207521071428572,25,24,0.2083333333333333,0.2142857142857142,5,6,0.0416666666666666,0.0535714285714285,13,16,8,26,0.1566265060240964,0.2424242424242424,0.123076923076923,0.3209876543209876,0.175,0.375,16,9,9,10,0.1927710843373494,0.1363636363636363,0.1384615384615384,0.1234567901234567,25,19,0.64,0.4736842105263157,17,17,4,3,1,1,1,0,17,17,0.1416666666666666,0.1517857142857142,13,16,49,31,1,5,19,11,0,0,1,1,0,1,0.1566265060240964,0.2424242424242424,0.5903614457831325,0.4696969696969697,187,206,45,9,44,95,53,56,45,46,0,0,1.5583333333333331,1.8392857142857144,0.375,0.0803571428571428,0.3666666666666666,0.8482142857142857,0.4416666666666666,0.5,0.375,0.4107142857142857,0.0,0.0,232,2.3549759640084016,6.156778225845901,2
mopoz,61,59,61,59,48,27,39,46,0.7868852459016393,0.4576271186440678,0.639344262295082,0.7796610169491526,1.2307692307692308,0.5869565217391305,0.360655737704918,0.2203389830508474,6645.0,3985.0,5010.0,3171.0,5017.0,6083.0,108.9344262295082,67.54237288135593,82.24590163934427,103.10169491525424,26.688524590163933,-35.559322033898304,352.0,323.0,5.770491803278689,5.47457627118644,82.1311475409836,53.74576271186441,45,40,73.77049180327869,67.79661016949153,1.3624590163934427,0.6566101694915255,1.225083475409836,0.7424936949152543,14,9,0.2295081967213114,0.1525423728813559,0,1,0.0,0.0169491525423728,11,8,8,11,0.2291666666666666,0.2962962962962963,0.2051282051282051,0.2391304347826087,0.3114754098360656,0.3220338983050847,4,6,5,7,0.0833333333333333,0.2222222222222222,0.1282051282051282,0.1521739130434782,9,13,0.4444444444444444,0.4615384615384615,10,6,5,0,2,0,0,0,10,6,0.1639344262295081,0.1016949152542373,26,21,5,0,7,2,6,4,0,0,0,0,1,0,0.5416666666666666,0.7777777777777778,0.1041666666666666,0.0,164,143,39,22,34,43,47,37,44,41,0,0,2.6885245901639343,2.4237288135593222,0.639344262295082,0.3728813559322034,0.5573770491803278,0.7288135593220338,0.7704918032786885,0.6271186440677966,0.7213114754098361,0.6949152542372882,0.0,0.0,120,-3.9722654487973585,-1.5915534563436777,1
n0rb3r7,62,76,62,76,32,56,44,59,0.5161290322580645,0.7368421052631579,0.7096774193548387,0.7763157894736842,0.7272727272727273,0.9491525423728814,0.2903225806451613,0.2236842105263158,4485.0,7798.0,3646.0,6281.0,6005.0,8411.0,72.33870967741936,102.60526315789474,96.85483870967742,110.67105263157896,-24.516129032258064,-8.06578947368421,307.0,308.0,4.951612903225806,4.052631578947368,58.80645161290322,82.64473684210526,40,42,64.51612903225806,55.26315789473684,0.7367741935483871,1.231315789473684,0.7762176774193548,0.9599483684210526,7,13,0.1129032258064516,0.1710526315789473,0,1,0.0,0.0131578947368421,8,13,9,9,0.25,0.2321428571428571,0.2045454545454545,0.1525423728813559,0.2741935483870967,0.2894736842105263,4,9,3,19,0.125,0.1607142857142857,0.0681818181818181,0.3220338983050847,7,28,0.5714285714285714,0.3214285714285714,5,15,2,8,0,1,0,0,5,15,0.0806451612903225,0.1973684210526315,26,48,1,2,0,4,4,1,0,0,0,0,0,0,0.8125,0.8571428571428571,0.03125,0.0357142857142857,147,123,35,10,27,31,45,42,40,40,0,0,2.370967741935484,1.618421052631579,0.5645161290322581,0.131578947368421,0.4354838709677419,0.4078947368421052,0.7258064516129032,0.5526315789473685,0.6451612903225806,0.5263157894736842,0.0,0.0,138,-4.070110559017382,-2.9509701091240292,1
n1ssim,54,58,54,58,35,24,33,44,0.6481481481481481,0.4137931034482758,0.6111111111111112,0.7586206896551724,1.0606060606060606,0.5454545454545454,0.3888888888888889,0.2413793103448276,4670.0,3537.0,3723.0,3050.0,4722.0,5834.0,86.48148148148148,60.98275862068966,87.44444444444444,100.58620689655172,-0.9629629629629628,-39.60344827586207,297.0,351.0,5.5,6.051724137931035,68.94444444444444,52.58620689655172,36,35,66.66666666666667,60.3448275862069,1.0561111111111112,0.6213793103448274,1.0100688148148147,0.6657084137931034,11,9,0.2037037037037037,0.1551724137931034,3,0,0.0555555555555555,0.0,2,10,6,10,0.0571428571428571,0.4166666666666667,0.1818181818181818,0.2272727272727272,0.1481481481481481,0.3448275862068966,2,0,4,5,0.0571428571428571,0.0,0.1212121212121212,0.1136363636363636,6,5,0.3333333333333333,0.0,8,6,2,1,0,0,0,0,8,6,0.1481481481481481,0.1034482758620689,28,19,0,0,1,0,5,5,0,0,0,0,0,0,0.8,0.7916666666666666,0.0,0.0,141,139,32,23,28,50,45,43,36,23,0,0,2.611111111111111,2.396551724137931,0.5925925925925926,0.396551724137931,0.5185185185185185,0.8620689655172413,0.8333333333333334,0.7413793103448276,0.6666666666666666,0.396551724137931,0.0,0.0,112,-6.602403306270534,-2.2012121307509065,1
nicx,38,36,38,36,7,22,32,29,0.1842105263157894,0.6111111111111112,0.8421052631578947,0.8055555555555556,0.21875,0.7586206896551724,0.1578947368421052,0.1944444444444444,1474.0,2716.0,1387.0,2051.0,4770.0,3901.0,38.78947368421053,75.44444444444444,125.52631578947368,108.36111111111111,-86.73684210526316,-32.916666666666664,119.0,33.0,3.131578947368421,0.9166666666666666,36.5,56.97222222222222,17,20,44.73684210526316,55.55555555555556,0.188157894736842,0.9266666666666666,0.2545626315789473,0.7565414444444444,8,3,0.2105263157894736,0.0833333333333333,0,1,0.0,0.0277777777777777,3,4,6,7,0.4285714285714285,0.1818181818181818,0.1875,0.2413793103448276,0.2368421052631578,0.3055555555555556,1,3,3,2,0.1428571428571428,0.1363636363636363,0.09375,0.0689655172413793,4,5,0.25,0.6,2,6,0,2,0,0,0,0,2,6,0.0526315789473684,0.1666666666666666,2,19,0,0,1,0,4,3,0,0,0,0,0,0,0.2857142857142857,0.8636363636363636,0.0,0.0,55,76,11,6,8,26,20,23,16,21,0,0,1.4473684210526316,2.111111111111111,0.2894736842105263,0.1666666666666666,0.2105263157894736,0.7222222222222222,0.5263157894736842,0.6388888888888888,0.4210526315789473,0.5833333333333334,0.0,0.0,74,-12.226788028934017,-2.2560327911590843,1
npl,60,64,60,64,57,36,39,46,0.95,0.5625,0.65,0.71875,1.4615384615384617,0.782608695652174,0.35,0.28125,7292.0,4977.0,5709.0,3765.0,5960.0,6685.0,121.53333333333332,77.765625,99.33333333333331,104.453125,22.2,-26.6875,420.0,115.0,7.0,1.796875,95.15,58.828125,46,43,75.0,67.1875,1.6974999999999996,0.8725,1.4169686666666663,0.867666375,12,8,0.2,0.125,2,0,0.0333333333333333,0.0,12,8,6,17,0.2105263157894736,0.2222222222222222,0.1538461538461538,0.3695652173913043,0.3,0.390625,7,4,5,7,0.1228070175438596,0.1111111111111111,0.1282051282051282,0.1521739130434782,12,11,0.5833333333333334,0.3636363636363636,16,8,5,1,1,0,0,0,16,8,0.2666666666666666,0.125,43,31,0,0,3,2,9,3,0,0,0,0,1,0,0.7543859649122807,0.8611111111111112,0.0,0.0,128,124,38,12,22,37,36,35,32,40,0,0,2.1333333333333333,1.9375,0.6333333333333333,0.1875,0.3666666666666666,0.578125,0.6,0.546875,0.5333333333333333,0.625,0.0,0.0,124,-2.7908039331189762,0.3464120887828648,1
reNTU,84,71,84,71,39,38,50,51,0.4642857142857143,0.5352112676056338,0.5952380952380952,0.7183098591549296,0.78,0.7450980392156863,0.4047619047619047,0.2816901408450704,7493.0,4891.0,5025.0,3489.0,7387.0,6746.0,89.20238095238095,68.88732394366197,87.94047619047619,95.01408450704226,1.261904761904762,-26.12676056338028,635.0,182.0,7.559523809523809,2.563380281690141,59.82142857142857,49.140845070422536,56,47,66.66666666666667,66.19718309859155,0.6689285714285714,0.7891549295774648,0.8449877142857144,0.7855030422535211,18,10,0.2142857142857142,0.1408450704225352,2,8,0.0238095238095238,0.1126760563380281,8,6,6,9,0.2051282051282051,0.1578947368421052,0.12,0.1764705882352941,0.1666666666666666,0.2112676056338028,7,2,6,4,0.1794871794871795,0.0526315789473684,0.12,0.0784313725490196,13,6,0.5384615384615384,0.3333333333333333,7,10,2,3,0,1,0,0,7,10,0.0833333333333333,0.1408450704225352,4,19,20,7,5,2,7,9,0,0,3,1,0,0,0.1025641025641025,0.5,0.5128205128205128,0.1842105263157894,153,189,38,3,27,79,53,67,35,40,0,0,1.8214285714285716,2.6619718309859155,0.4523809523809524,0.0422535211267605,0.3214285714285714,1.1126760563380282,0.6309523809523809,0.943661971830986,0.4166666666666667,0.5633802816901409,0.0,0.0,155,-4.529896545238141,3.72964299421656,1
ropz,176,155,176,155,132,104,96,98,0.75,0.6709677419354839,0.5454545454545454,0.632258064516129,1.375,1.0612244897959184,0.4545454545454545,0.3677419354838709,18671.0,14199.0,14879.0,11789.0,13043.0,14360.0,106.08522727272728,91.60645161290324,74.10795454545455,92.64516129032258,31.977272727272727,-1.038709677419355,531.0,765.0,3.0170454545454546,4.935483870967742,84.53977272727273,76.05806451612904,144,111,81.81818181818181,71.61290322580645,1.2853409090909091,1.1058709677419356,1.3100351363636362,1.0911867870967742,41,32,0.2329545454545454,0.2064516129032258,0,1,0.0,0.0064516129032258,23,31,22,24,0.1742424242424242,0.2980769230769231,0.2291666666666666,0.2448979591836734,0.2556818181818182,0.3548387096774194,30,10,7,11,0.2272727272727272,0.0961538461538461,0.0729166666666666,0.1122448979591836,37,21,0.8108108108108109,0.4761904761904761,34,25,8,6,0,2,0,0,34,25,0.1931818181818181,0.1612903225806451,103,80,10,0,0,2,17,18,0,0,0,0,0,2,0.7803030303030303,0.7692307692307693,0.0757575757575757,0.0,255,272,60,60,34,56,84,76,77,80,0,0,1.4488636363636365,1.7548387096774194,0.3409090909090909,0.3870967741935484,0.1931818181818181,0.3612903225806451,0.4772727272727273,0.4903225806451612,0.4375,0.5161290322580645,0.0,0.0,331,9.866841905232196,-0.16474867362700954,0
s1zzi,61,64,61,64,47,44,42,42,0.7704918032786885,0.6875,0.6885245901639344,0.65625,1.119047619047619,1.0476190476190477,0.3114754098360656,0.34375,7318.0,5880.0,5169.0,4684.0,5627.0,6487.0,119.9672131147541,91.875,92.24590163934428,101.359375,27.72131147540984,-9.484375,195.0,45.0,3.19672131147541,0.703125,84.73770491803279,73.1875,47,43,77.04918032786885,67.1875,1.3,1.1462499999999998,1.2104485245901635,1.052424875,10,14,0.1639344262295081,0.21875,2,4,0.0327868852459016,0.0625,7,11,10,10,0.1489361702127659,0.25,0.238095238095238,0.238095238095238,0.2786885245901639,0.328125,8,3,7,5,0.1702127659574468,0.0681818181818181,0.1666666666666666,0.119047619047619,15,8,0.5333333333333333,0.375,12,11,1,1,0,1,0,0,12,11,0.1967213114754098,0.171875,3,19,29,19,1,0,13,6,0,0,0,0,0,0,0.0638297872340425,0.4318181818181818,0.6170212765957447,0.4318181818181818,68,107,9,2,21,42,21,40,17,23,0,0,1.1147540983606556,1.671875,0.1475409836065573,0.03125,0.3442622950819672,0.65625,0.3442622950819672,0.625,0.2786885245901639,0.359375,0.0,0.0,125,-3.8053142767878785,7.212081731854718,1
saadzin,54,58,54,58,38,27,30,39,0.7037037037037037,0.4655172413793103,0.5555555555555556,0.6724137931034483,1.2666666666666666,0.6923076923076923,0.4444444444444444,0.3275862068965517,5767.0,3992.0,3944.0,2903.0,4304.0,5851.0,106.79629629629628,68.82758620689656,79.70370370370371,100.8793103448276,27.09259259259259,-32.05172413793103,116.0,38.0,2.1481481481481484,0.6551724137931034,73.03703703703704,50.05172413793103,40,38,74.07407407407408,65.51724137931035,1.158888888888889,0.625,1.164692148148148,0.7542293103448275,9,6,0.1666666666666666,0.1034482758620689,2,4,0.037037037037037,0.0689655172413793,3,6,5,8,0.0789473684210526,0.2222222222222222,0.1666666666666666,0.2051282051282051,0.1481481481481481,0.2413793103448276,5,4,9,8,0.131578947368421,0.1481481481481481,0.3,0.2051282051282051,14,12,0.3571428571428571,0.3333333333333333,9,5,2,1,0,0,0,0,9,5,0.1666666666666666,0.0862068965517241,7,9,27,14,0,0,3,3,0,0,0,1,0,0,0.1842105263157894,0.3333333333333333,0.7105263157894737,0.5185185185185185,90,128,19,1,35,61,23,43,13,23,0,0,1.6666666666666667,2.206896551724138,0.3518518518518518,0.0172413793103448,0.6481481481481481,1.0517241379310345,0.4259259259259259,0.7413793103448276,0.2407407407407407,0.396551724137931,0.0,0.0,112,-6.371609678481112,7.068412826534822,1
